ID	Protein
1359	NP_060842.3
1360	NP_000451.1
1361	NP_005364.1
1362	NP_113640.1
1363	NP_057254.1
1364	NP_002244.1
1365	NP_116090.2
1366	NP_055807.1
1367	NP_065921.2
1368	NP_002410.1
1369	NP_937818.1
1370	NP_059523.1
1371	NP_003018.2
1372	NP_112486.1
1373	NP_006205.1
1374	NP_938150.1
1375	NP_036367.2
1376	NP_001027024.3
1377	NP_689739.4
1378	NP_004655.1
1379	NP_003035.2
1380	NP_006399.1
1381	NP_005399.1
1382	NP_005185.2
1383	NP_005177.2
1384	NP_003842.1
1385	NP_001030126.1
1386	BAA05892.1
1387	NP_000034.1
1388	NP_115516.1
1389	NP_077817.2
1390	NP_006147.1
1391	NP_004350.1
1392	NP_005214.2
1393	NP_000910.2
1394	NP_003905.1
1395	NP_085153.1
1396	NP_001076783.1
1397	BAB62909.1
1398	NP_004111.2
1399	NP_036379.2
1400	NP_001002878.1
1401	NP_000624.2
1402	NP_036204.2
1403	NP_000082.2
1404	NP_008896.1
1405	NP_982260.1
1406	NP_057336.2
1407	NP_004235.3
1408	NP_003675.2
1409	NP_003751.2
1410	NP_055889.2
1411	NP_004577.1
1412	NP_116584.2
1413	NP_000930.1
1414	NP_892028.1
1415	NP_005808.2
1416	NP_055809.1
1417	NP_361014.1
1418	NP_066402.2
1419	NP_002308.2
1420	NP_612808.1
1421	NP_066285.1
1422	AAH11604.1
1423	NP_006273.1
1424	NP_055382.2
1425	NP_065701.2
1426	NP_612193.1
1427	NP_077299.3
1428	NP_065949.1
1429	NP_005888.1
1430	NP_057363.3
1431	NP_004352.2
1432	NP_002349.1
1433	NP_000386.1
1434	NP_149981.2
1435	NP_683725.1
1436	NP_061820.1
1437	AAM77350.1
1438	NP_004569.2
1439	NP_037394.2
1440	NP_055070.1
1441	NP_005220.1
1442	NP_659732.1
1443	NP_002189.1
1444	NP_005442.2
1445	NP_005252.1
1446	NP_003083.1
1447	NP_001348.2
1448	NP_000389.1
1449	NP_064555.2
1450	NP_004196.3
1451	NP_055498.2
1452	NP_006702.1
1453	NP_003127.1
1454	NP_054860.1
1455	P33316
1456	NP_001001930.1
1457	NP_000575.1
1458	NP_001548.1
1459	NP_000612.1
1460	NP_690001.3
1461	NP_665802.1
1462	NP_060947.1
1463	NP_000480.2
1464	NP_115634.1
1465	NP_006383.2
1466	NP_000161.2
1467	NP_112218.2
1468	AAH02810.1
1469	NP_006177.1
1470	NP_071285.1
1471	NP_001094.1
1472	NP_005736.3
1473	NP_071910.3
1474	NP_071911.3
1475	NP_115496.2
1476	NP_060290.3
1477	NP_055579.1
1478	NP_000919.1
1479	NP_005384.2
1480	AAK69623.1
1481	NP_004078.2
1482	NP_000545.1
1483	NP_620159.2
1484	CAA71622.1
1485	NP_000217.2
1486	NP_000867.2
1487	NP_006243.2
1488	NP_006203.2
1489	NP_003467.1
1490	NP_002470.2
1491	NP_000691.1
1492	NP_002020.1
1493	NP_001395.1
1494	NP_004419.2
1495	AAA36585.1
1496	NP_004274.1
1497	NP_002841.3
1498	NP_003706.1
1499	NP_004477.2
1500	NP_005949.1
1501	NP_057327.2
1502	NP_004991.1
1503	NP_001835.3
1504	NP_001813.1
1505	NP_775832.1
1506	NP_003989.2
1507	NP_006863.2
1508	NP_001155.1
1509	NP_002175.2
1510	NP_055128.1
1511	NP_060745.3
1512	NP_075567.1
1513	NP_006487.1
1514	NP_001769.2
1515	NP_891549.1
1516	NP_004022.2
1517	NP_006749.1
1518	NP_005985.2
1519	NP_004378.1
1520	NP_006101.1
1521	AAA51946.1
1522	NP_002788.1
1523	NP_002786.2
1524	NP_005553.1
1525	NP_006120.1
1526	NP_057619.1
1527	NP_001035948.1
1528	NP_031375.3
1529	NP_004210.1
1530	NP_000044.2
1531	NP_004036.1
1532	NP_005376.2
1533	NP_000307.1
1534	NP_002512.1
1535	NP_000899.1
1536	NP_066983.1
1537	NP_000570.1
1538	NP_002976.2
1539	NP_037380.1
1540	NP_005584.1
1541	NP_005175.2
1542	NP_002040.1
1543	NP_036555.1
1544	NP_116196.3
1545	NP_004094.3
1546	NP_006507.1
1547	NP_002720.1
1548	NP_005219.2
1549	NP_775841.2
1550	NP_000611.1
1551	NP_699202.1
1552	NP_001005743.1
1553	NP_003927.1
1554	NP_004926.1
1555	NP_009145.1
1556	NP_003253.1
1557	NP_068656.2
1558	NP_054750.1
1559	NP_004025.1
1560	NP_055912.1
1561	NP_003379.3
1562	NP_001952.1
1563	NP_002499.2
1564	NP_002643.1
1565	NP_005991.1
1566	NP_060918.2
1567	NP_003579.3
1568	NP_001028849.1
1569	NP_004802.1
1570	NP_742017.1
1571	NP_001027026.1
1572	NP_056468.1
1573	NP_003912.1
1574	NP_003339.1
1575	NP_002415.1
1576	NP_002973.1
1577	NP_060125.4
1578	NP_478126.1
1579	NP_055299.1
1580	NP_061848.2
1581	NP_005723.2
1582	NP_001372.1
1583	NP_036428.1
1584	NP_060215.4
1585	NP_060346.2
1586	NP_057067.1
1587	NP_061039.2
1588	NP_037497.1
1589	NP_005345.3
1590	NP_998820.1
1591	NP_060080.6
1592	NP_663788.1
1593	NP_004964.2
1594	NP_542408.1
1595	NP_004984.2
1596	NP_009057.1
1597	NP_059830.1
1598	NP_057403.1
1599	NP_002261.3
1600	NP_003126.1
1601	NP_631938.1
1602	NP_619525.1
1603	NP_004850.1
1604	NP_002605.2
1605	NP_001044.1
1606	NP_005816.2
1607	NP_078832.1
1608	NP_079404.2
1609	NP_000561.3
1610	NP_001630.1
1611	NP_003498.1
1612	NP_066016.1
1613	NP_002836.2
1614	NP_060369.2
1615	NP_060788.3
1616	NP_002056.2
1617	NP_078889.1
1618	NP_056453.1
1619	NP_002509.2
1620	NP_003102.1
1621	NP_116738.1
1622	NP_004929.2
1623	NP_734465.2
1624	NP_001009566.1
1625	NP_073733.1
1626	NP_008843.1
1627	NP_973728.1
1628	NP_005565.1
1629	NP_057559.2
1630	NP_000090.1
1631	NP_009224.2
1632	NP_002833.2
1633	NP_004773.1
1634	NP_003560.1
1635	NP_060926.2
1636	NP_037474.1
1637	NP_003072.2
1638	NP_005564.1
1639	NP_002153.1
1640	NP_006814.1
1641	NP_004495.2
1642	NP_060103.2
1643	NP_006597.2
1644	NP_006381.2
1645	NP_002022.1
1646	NP_115676.1
1647	NP_002264.1
1648	NP_055948.2
1649	NP_060624.1
1650	NP_003522.1
1651	NP_001434.1
1652	NP_002881.1
1653	NP_001035147.1
1654	NP_060828.2
1655	NP_002373.3
1656	NP_000066.1
1657	NP_510867.1
1658	NP_056399.1
1659	NP_000593.1
1660	NP_002323.2
1661	NP_006092.1
1662	NP_036520.1
1663	NP_002334.2
1664	NP_000087.1
1665	NP_003381.1
1666	NP_056250.3
1667	NP_056219.2
1668	NP_065980.1
1669	NP_573566.2
1670	NP_705582.1
1671	NP_060621.3
1672	NP_075380.1
1673	NP_002919.2
1674	NP_009115.2
1675	NP_001207.1
1676	NP_660095.1
1677	NP_002520.2
1678	NP_001250.1
1679	NP_004356.2
1680	NP_277050.2
1681	NP_057531.2
1682	NP_006697.2
1683	NP_570138.1
1684	NP_002063.2
1685	NP_004259.3
1686	NP_062815.2
1687	NP_001661.1
1688	AAK69431.1
1689	NP_076944.1
1690	NP_077719.2
1691	NP_065209.2
1692	NP_055047.1
1693	NP_940851.1
1694	NP_055878.1
1695	NP_060564.2
1696	NP_005878.1
1697	NP_079055.2
1698	CAA53046.1
1699	NP_536350.2
1700	NP_004578.2
1701	NP_003783.1
1702	NP_006131.2
1703	NP_000749.2
1704	NP_000357.3
1705	AAD42222.1
1706	NP_004152.1
1707	NP_056955.1
1708	NP_008990.2
1709	NP_003322.2
1710	NP_061973.1
1711	NP_068808.1
1712	NP_002511.1
1713	NP_003746.2
1714	NP_550434.1
1715	NP_065120.2
1716	NP_004420.1
1717	NP_000315.1
1718	NP_003620.2
1719	NP_872270.1
1720	NP_114060.1
1721	NP_064532.1
1722	NP_002061.1
1723	NP_031374.2
1724	NP_055826.1
1725	NP_002701.1
1726	NP_009052.3
1727	NP_003785.1
1728	NP_004441.1
1729	NP_127491.1
1730	NP_001061.2
1731	NP_004422.2
1732	NP_612639.2
1733	NP_006275.1
1734	NP_005556.1
1735	AAH11772.1
1736	NP_055538.2
1737	NP_003206.2
1738	NP_000940.1
1739	NP_008869.1
1740	NP_056281.1
1741	NP_061027.2
1742	NP_002328.1
1743	NP_612384.1
1744	NP_001311.3
1745	NP_000085.1
1746	NP_001652.2
1747	NP_061936.2
1748	NP_060910.3
1749	NP_055150.1
1750	NP_055101.2
1751	NP_001238.1
1752	NP_001411.2
1753	NP_003899.2
1754	NP_009123.1
1755	NP_002379.2
1756	NP_003557.2
1757	NP_004153.2
1758	NP_001001433.1
1759	NP_002826.2
1760	NP_000426.2
1761	NP_001216.1
1762	NP_116759.2
1763	NP_003049.1
1764	NP_006226.1
1765	NP_000410.2
1766	NP_057466.1
1767	NP_005229.1
1768	NP_055548.2
1769	NP_000252.1
1770	NP_006358.1
1771	NP_127492.1
1772	NP_000303.1
1773	NP_057064.1
1774	NP_060347.2
1775	NP_002799.3
1776	NP_078957.1
1777	NP_055259.2
1778	NP_005297.1
1779	NP_647479.2
1780	NP_758872.1
1781	NP_000368.1
1782	NP_004433.2
1783	NP_057647.1
1784	NP_055467.2
1785	NP_002218.2
1786	NP_002820.2
1787	NP_001070.2
1788	NP_055543.1
1789	NP_056505.1
1790	NP_002739.1
1791	NP_114038.1
1792	AAH15714.1
1793	NP_001077431.1
1794	NP_061916.3
1795	NP_057421.1
1796	AAP88787.1
1797	NP_061185.1
1798	NP_002784.1
1799	NP_006375.1
1800	NP_005326.1
1801	NP_003494.1
1802	NP_001914.3
1803	NP_006760.1
1804	NP_060952.2
1805	NP_006550.1
1806	NP_004829.2
1807	NP_036449.1
1808	NP_055416.2
1809	NP_004888.2
1810	NP_002604.1
1811	NP_002961.1
1812	NP_005520.4
1813	NP_005194.3
1814	NP_077295.1
1815	NP_005400.1
1816	NP_002406.1
1817	NP_005810.1
1818	NP_003816.2
1819	NP_000525.1
1820	NP_005875.1
1821	NP_002204.2
1822	NP_003205.2
1823	NP_057698.2
1824	NP_001241.1
1825	NP_008944.1
1826	NP_001750.1
1827	NP_001003690.1
1828	NP_000438.1
1829	NP_002782.1
1830	NP_001789.2
1831	NP_001230.1
1832	NP_055908.1
1833	NP_005618.2
1834	NP_004163.2
1835	NP_004475.1
1836	NP_001997.4
1837	NP_009166.2
1838	NP_005327.1
1839	NP_787062.1
1840	NP_005554.1
1841	NP_056979.1
1842	NP_008827.2
1843	NP_002996.1
1844	NP_002024.1
1845	NP_001008540.1
1846	NP_004837.1
1847	NP_004086.1
1848	NP_000033.1
1849	NP_005568.2
1850	NP_002531.3
1851	NP_036252.1
1852	NP_004716.1
1853	NP_003897.2
1854	NP_002543.2
1855	NP_006181.1
1856	NP_004156.1
1857	NP_599022.1
1858	NP_000225.1
1859	NP_061116.2
1860	NP_997274.2
1861	O75916
1862	NP_005131.1
1863	NP_006420.1
1864	NP_002761.1
1865	NP_000286.3
1866	NP_112589.1
1867	NP_008985.3
1868	NP_002245.4
1869	NP_060561.3
1870	NP_004303.1
1871	NP_005606.1
1872	NP_077021.1
1873	NP_066928.1
1874	NP_055602.1
1875	NP_004635.2
1876	NP_003175.1
1877	NP_000396.2
1878	NP_002010.1
1879	NP_066943.2
1880	NP_115976.2
1881	NP_004126.1
1882	NP_060879.2
1883	NP_003644.2
1884	NP_036526.2
1885	NP_003981.2
1886	NP_000465.1
1887	NP_932157.1
1888	NP_061110.2
1889	AAH26916.1
1890	NP_076964.1
1891	NP_056456.1
1892	NP_006457.2
1893	NP_004778.1
1894	NP_004290.2
1895	NP_001012533.1
1896	NP_001408.2
1897	NP_002558.1
1898	NP_002737.2
1899	NP_652759.3
1900	NP_006452.3
1901	NP_002711.1
1902	NP_055511.2
1903	NP_003019.2
1904	NP_036325.2
1905	NP_001521.1
1906	NP_055136.1
1907	NP_115977.2
1908	NP_055720.2
1909	NP_005387.2
1910	NP_001823.1
1911	NP_003850.1
1912	NP_001029097.1
1913	NP_001008701.1
1914	NP_002789.1
1915	NP_002790.1
1916	NP_000787.2
1917	NP_015556.1
1918	NP_006061.2
1919	NP_114437.2
1920	NP_008977.1
1921	NP_000495.1
1922	NP_006278.1
1923	NP_001816.1
1924	NP_064575.1
1925	NP_658985.2
1926	NP_004574.2
1927	NP_015566.1
1928	NP_002205.1
1929	NP_006248.1
1930	NP_733772.1
1931	NP_002033.1
1932	NP_060654.1
1933	NP_006288.1
1934	NP_115927.1
1935	NP_000483.3
1936	NP_000797.2
1937	NP_000935.1
1938	NP_683877.1
1939	NP_055804.2
1940	NP_055273.2
1941	NP_000333.1
1942	NP_001827.1
1943	NP_000890.1
1944	NP_115910.1
1945	NP_000616.3
1946	AAH07654.1
1947	NP_689964.1
1948	NP_005958.1
1949	NP_001955.1
1950	NP_068804.1
1951	NP_064581.2
1952	NP_000371.1
1953	NP_604391.1
1954	NP_002899.1
1955	NP_005195.2
1956	NP_061968.1
1957	NP_005907.3
1958	NP_004144.2
1959	NP_002936.1
1960	NP_387467.2
1961	NP_003195.1
1962	NP_058634.2
1963	NP_005492.1
1964	NP_002862.2
1965	NP_057483.1
1966	NP_005336.2
1967	NP_003045.2
1968	NP_057406.2
1969	NP_001028774.2
1970	AAH05359.1
1971	NP_009048.1
1972	NP_001864.1
1973	NP_004512.1
1974	NP_006549.1
1975	NP_848693.2
1976	NP_057202.2
1977	NP_055151.3
1978	NP_001595.2
1979	NP_006818.3
1980	NP_006000.2
1981	NP_005075.2
1982	NP_004978.2
1983	NP_005601.1
1984	NP_776170.2
1985	NP_060836.1
1986	NP_003119.2
1987	NP_068749.3
1988	NP_056442.2
1989	NP_008845.2
1990	NP_001018146.1
1991	NP_002073.2
1992	NP_005212.1
1993	NP_056392.1
1994	NP_005586.1
1995	NP_036539.1
1996	NP_612203.2
1997	NP_003932.3
1998	NP_066978.1
1999	NP_999840.1
2000	NP_004084.1
2001	NP_060489.1
2002	NP_001251.1
2003	NP_000921.1
2004	NP_001761.3
2005	NP_002256.2
2006	NP_945316.1
2007	NP_644808.1
2008	NP_005561.1
2009	NP_066565.1
2010	NP_001739.1
2011	NP_001396.2
2012	NP_005224.2
2013	NP_659462.1
2014	NP_055700.1
2015	NP_006371.2
2016	NP_000331.1
2017	NP_002286.2
2018	NP_003858.1
2019	NP_006006.3
2020	NP_116265.1
2021	NP_001894.2
2022	NP_714941.1
2023	NP_001092755.1
2024	NP_067653.3
2025	NP_665807.1
2026	NP_004921.1
2027	NP_001157.1
2028	NP_996994.1
2029	NP_005855.1
2030	NP_009011.1
2031	NP_036454.1
2032	NP_001013654.1
2033	NP_000109.1
2034	NP_037415.1
2035	NP_005902.1
2036	NP_004831.1
2037	NP_998786.1
2038	NP_005404.1
2039	NP_000820.2
2040	NP_002762.2
2041	AAQ89335.1
2042	NP_006798.1
2043	NP_005449.5
2044	NP_003128.3
2045	NP_079091.3
2046	NP_055430.1
2047	NP_055248.1
2048	NP_858062.1
2049	NP_055488.1
2050	NP_057133.2
2051	NP_542416.1
2052	NP_065943.1
2053	NP_002498.1
2054	NP_065390.1
2055	NP_008882.2
2056	AAC50911.1
2057	NP_000601.3
2058	NP_004620.1
2059	NP_000869.1
2060	NP_056092.2
2061	NP_003341.1
2062	NP_056202.2
2063	NP_004823.1
2064	NP_055075.1
2065	BAA14006.1
2066	NP_009210.1
2067	NP_000893.2
2068	NP_001108.1
2069	NP_001028850.1
2070	NP_671700.1
2071	NP_001428.1
2072	NP_003434.1
2073	NP_003278.1
2074	NP_001743.1
2075	NP_057174.1
2076	NP_003008.1
2077	NP_001370.1
2078	NP_003230.1
2079	AAF70308.1
2080	NP_055693.4
2081	NP_079023.2
2082	NP_005398.1
2083	NP_113637.3
2084	NP_055138.2
2085	NP_937802.1
2086	NP_004292.1
2087	NP_006613.2
2088	NP_612211.1
2089	NP_055293.1
2090	NP_031388.2
2091	NP_001960.2
2092	NP_001629.1
2093	NP_001634.1
2094	NP_000468.1
2095	NP_742150.1
2096	NP_000619.3
2097	NP_006136.1
2098	NP_001231.2
2099	NP_004123.1
2100	NP_001074248.1
2101	NP_001932.2
2102	NP_003612.1
2103	NP_003015.2
2104	NP_001059.2
2105	NP_004097.1
2106	NP_055040.2
2107	NP_004354.2
2108	NP_065831.1
2109	NP_004694.2
2110	NP_065129.1
2111	NP_000577.2
2112	NP_076918.1
2113	NP_002780.1
2114	NP_004630.2
2115	NP_003155.2
2116	NP_003202.3
2117	NP_001073887.1
2118	NP_036523.1
2119	NP_006158.2
2120	NP_008868.3
2121	NP_005641.1
2122	NP_060670.1
2123	NP_001010844.1
2124	NP_055761.2
2125	NP_066959.1
2126	NP_000499.1
2127	NP_002563.1
2128	NP_005692.1
2129	NP_005783.2
2130	NP_006691.1
2131	NP_001885.1
2132	NP_058515.1
2133	NP_062565.2
2134	NP_003679.1
2135	NP_002169.1
2136	NP_079481.2
2137	NP_005512.1
2138	NP_002700.1
2139	NP_002002.3
2140	NP_005238.1
2141	NP_001010926.1
2142	NP_057623.1
2143	NP_003923.2
2144	NP_057569.2
2145	NP_620170.2
2146	NP_003246.1
2147	NP_000479.1
2148	NP_004527.2
2149	NP_002134.2
2150	NP_005419.2
2151	NP_001347.3
2152	NP_005250.1
2153	NP_006348.1
2154	NP_068813.1
2155	NP_857593.1
2156	NP_002184.1
2157	NP_001607.1
2158	NP_006113.2
2159	NP_000061.1
2160	NP_005578.1
2161	NP_005579.1
2162	NP_000020.1
2163	NP_002135.2
2164	NP_998759.1
2165	NP_064511.2
2166	NP_005372.2
2167	NP_056123.1
2168	NP_003678.2
2169	NP_071394.2
2170	NP_002423.1
2171	NP_059347.2
2172	NP_000963.1
2173	NP_006828.2
2174	NP_077744.3
2175	NP_068761.4
2176	NP_001092093.1
2177	NP_060004.2
2178	NP_002440.2
2179	NP_002262.3
2180	NP_003362.2
2181	NP_776247.2
2182	NP_079017.1
2183	NP_002422.1
2184	NP_001118.2
2185	NP_001154.2
2186	NP_060087.2
2187	NP_003210.1
2188	NP_005895.1
2189	NP_663304.1
2190	NP_000279.1
2191	NP_000310.2
2192	NP_005222.2
2193	NP_000957.1
2194	NP_005301.2
2195	NP_000168.1
2196	NP_006653.2
2197	NP_446464.1
2198	NP_071921.1
2199	NP_001006668.1
2200	NP_001048.1
2201	NP_036432.2
2202	NP_002950.3
2203	NP_057297.2
2204	NP_003886.2
2205	NP_149056.1
2206	NP_036430.1
2207	NP_055486.1
2208	NP_004456.1
2209	NP_055504.1
2210	NP_065714.1
2211	NP_690605.1
2212	NP_060179.2
2213	NP_001963.1
2214	NP_004789.1
2215	NP_055785.2
2216	NP_115525.1
2217	NP_061883.1
2218	NP_078919.2
2219	NP_109587.1
2220	NP_004387.1
2221	NP_004520.1
2222	NP_055387.2
2223	NP_006272.2
2224	NP_001070962.1
2225	NP_061132.2
2226	NP_003841.1
2227	NP_000023.2
2228	NP_002114.2
2229	NP_005914.1
2230	NP_000126.2
2231	NP_004265.3
2232	NP_006194.2
2233	NP_077016.1
2234	NP_116269.2
2235	NP_054888.2
2236	NP_073729.1
2237	NP_006386.1
2238	NP_689823.1
2239	NP_036462.2
2240	NP_001191.1
2241	NP_067646.1
2242	NP_057358.2
2243	NP_002046.1
2244	NP_116011.1
2245	NP_659491.4
2246	NP_542199.1
2247	NP_071424.1
2248	NP_005643.1
2249	NP_001448.2
2250	NP_005712.1
2251	NP_690601.1
2252	NP_057374.3
2253	NP_201591.2
2254	NP_000181.2
2255	NP_002599.1
2256	NP_038472.2
2257	NP_002915.2
2258	NP_002909.3
2259	NP_000626.2
2260	NP_002746.1
2261	NP_060692.1
2262	NP_006238.1
2263	NP_689504.1
2264	CAB55488.1
2265	NP_003086.1
2266	NP_004588.1
2267	NP_057322.1
2268	NP_003894.3
2269	NP_004438.3
2270	NP_057083.2
2271	NP_065151.1
2272	NP_001001973.1
2273	NP_002173.1
2274	NP_002794.1
2275	NP_006201.1
2276	AAL78298.1
2277	NP_065999.1
2278	NP_001005360.1
2279	NP_001626.1
2280	NP_003914.1
2281	NP_006433.2
2282	NP_005233.3
2283	NP_003329.1
2284	NP_037456.4
2285	AAC24716.1
2286	NP_004302.1
2287	NP_777576.1
2288	NP_065887.1
2289	NP_060667.2
2290	NP_001035022.1
2291	NP_001774.1
2292	NP_004222.2
2293	NP_002717.3
2294	NP_958931.1
2295	NP_002731.4
2296	NP_000701.2
2297	NP_002995.1
2298	NP_006128.1
2299	NP_006489.1
2300	NP_000884.1
2301	NP_005644.2
2302	NP_004221.3
2303	NP_001189.1
2304	NP_067642.1
2305	NP_000295.1
2306	NP_002848.1
2307	NP_003592.2
2308	NP_001446.1
2309	NP_078805.3
2310	NP_002157.2
2311	NP_054908.2
2312	NP_002425.2
2313	NP_789839.1
2314	NP_056258.1
2315	AAK67631.1
2316	NP_004531.2
2317	NP_001003.1
2318	NP_005029.1
2319	NP_001142.2
2320	NP_000732.2
2321	NP_005402.3
2322	NP_006257.1
2323	NP_005115.2
2324	NP_689851.1
2325	NP_055566.3
2326	NP_002830.1
2327	NP_001101.1
2328	NP_002957.1
2329	NP_004575.1
2330	NP_787071.2
2331	NP_031376.3
2332	NP_003744.1
2333	NP_003811.2
2334	NP_001017915.1
2335	NP_036288.2
2336	NP_689419.2
2337	NP_000542.1
2338	NP_002795.2
2339	NP_031385.2
2340	NP_055555.1
2341	NP_002607.1
2342	NP_060575.1
2343	NP_005511.1
2344	NP_079353.2
2345	CAA27173.1
2346	NP_006187.1
2347	NP_060413.2
2348	NP_751911.1
2349	NP_003144.3
2350	NP_066403.2
2351	NP_001006666.1
2352	NP_002304.3
2353	NP_114427.1
2354	NP_065104.1
2355	NP_863651.1
2356	NP_004785.1
2357	NP_000590.1
2358	NP_066951.1
2359	NP_075044.2
2360	NP_005645.1
2361	NP_005786.1
2362	NP_001115.1
2363	NP_060773.3
2364	NP_009208.2
2365	NP_055867.3
2366	NP_004412.2
2367	NP_003990.1
2368	NP_065391.1
2369	NP_004547.2
2370	NP_071344.1
2371	NP_002491.2
2372	NP_056347.1
2373	NP_542397.1
2374	NP_060559.2
2375	NP_079234.1
2376	NP_004472.1
2377	NP_003642.2
2378	NP_000288.1
2379	NP_000692.2
2380	NP_071289.1
2381	NP_001505.1
2382	NP_002494.2
2383	NP_006223.2
2384	NP_002805.1
2385	NP_057348.3
2386	NP_001058.2
2387	NP_002006.2
2388	NP_001025162.1
2389	NP_055268.1
2390	NP_003778.2
2391	NP_003323.1
2392	NP_036609.1
2393	NP_963998.1
2394	NP_113584.3
2395	NP_002972.1
2396	NP_000305.3
2397	NP_009178.3
2398	NP_072046.2
2399	NP_602304.1
2400	NP_775831.1
2401	NP_036236.1
2402	NP_057446.1
2403	NP_000221.1
2404	NP_000707.1
2405	NP_000304.1
2406	NP_001091981.1
2407	NP_036369.2
2408	NP_066564.1
2409	NP_001013416.1
2410	NP_004791.1
2411	NP_001014797.1
2412	NP_036584.1
2413	NP_653218.1
2414	NP_113605.2
2415	NP_004937.1
2416	NP_003114.1
2417	NP_000192.1
2418	NP_004957.1
2419	NP_002477.1
2420	NP_068758.2
2421	NP_000492.2
2422	NP_006511.1
2423	NP_001531.1
2424	NP_057144.1
2425	NP_000466.2
2426	NP_000379.2
2427	NP_004886.3
2428	NP_478102.1
2429	NP_872296.1
2430	NP_665874.1
2431	NP_665734.1
2432	NP_006100.2
2433	NP_000290.2
2434	NP_000517.2
2435	NP_004399.2
2436	NP_036529.1
2437	NP_002760.1
2438	NP_055531.1
2439	NP_003225.1
2440	NP_660336.1
2441	NP_055683.3
2442	NP_005109.2
2443	NP_116563.1
2444	NP_000821.1
2445	NP_659494.2
2446	NP_001779.3
2447	NP_057308.1
2448	NP_061825.2
2449	NP_065857.1
2450	NP_005013.1
2451	NP_000350.1
2452	NP_002999.1
2453	NP_004713.2
2454	NP_001501.1
2455	NP_003929.4
2456	NP_002194.2
2457	NP_005550.2
2458	NP_001316.1
2459	NP_003203.1
2460	NP_003949.1
2461	NP_116120.1
2462	NP_000906.1
2463	NP_073713.2
2464	NP_003356.2
2465	NP_004102.1
2466	NP_005648.1
2467	NP_775960.4
2468	NP_006847.1
2469	NP_003176.2
2470	NP_000243.1
2471	NP_061934.2
2472	NP_003240.1
2473	NP_006398.1
2474	NP_004161.4
2475	NP_006051.1
2476	NP_036613.2
2477	NP_776192.1
2478	CAA77669.1
2479	NP_149353.1
2480	NP_002098.1
2481	NP_001261.2
2482	NP_002130.2
2483	NP_724781.1
2484	NP_002859.1
2485	NP_001234.2
2486	NP_004191.2
2487	NP_919337.1
2488	NP_057175.1
2489	NP_060897.3
2490	NP_057685.1
2491	NP_060843.1
2492	NP_001293.2
2493	NP_001041.1
2494	NP_056449.1
2495	NP_036389.2
2496	NP_002958.2
2497	NP_060647.2
2498	NP_055051.1
2499	NP_006852.1
2500	NP_037504.1
2501	NP_001608.1
2502	NP_004085.1
2503	NP_057396.1
2504	NP_005701.1
2505	NP_056170.1
2506	NP_006454.1
2507	NP_112205.2
2508	NP_004099.2
2509	NP_009116.3
2510	NP_296375.1
2511	NP_005338.1
2512	NP_003962.3
2513	NP_982261.2
2514	NP_037498.1
2515	NP_004783.2
2516	NP_005054.3
2517	NP_061945.1
2518	NP_003267.1
2519	AAQ76039.1
2520	NP_000127.2
2521	NP_001498.1
2522	NP_005654.2
2523	NP_000729.2
2524	NP_001034.1
2525	NP_964012.2
2526	NP_002431.2
2527	NP_000666.2
2528	NP_000013.2
2529	NP_001001557.1
2530	NP_076922.1
2531	NP_002448.2
2532	NP_003760.1
2533	NP_055402.2
2534	NP_001245.1
2535	NP_003794.3
2536	NP_055492.2
2537	NP_008954.1
2538	NP_009109.3
2539	NP_061960.1
2540	NP_060377.1
2541	NP_005073.2
2542	NP_005104.2
2543	NP_000267.2
2544	NP_938009.1
2545	NP_057235.2
2546	NP_002749.2
2547	NP_037362.1
2548	NP_005795.2
2549	CAD56889.1
2550	NP_149075.2
2551	NP_036439.2
